OBJECTID,NAME,NAME_2,COUNTY,CITY,OWNER,MANAGEMENT,TYPE,SOURCE,ACRES,GlobalID,last_edited_date,Ownership
1560,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.78874882,{CF498D68-4AB2-4971-8CFA-0BEE3F791A13},2022/04/14 20:55:08+00,Public
1561,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.12148106,{6F2B88E5-D5C6-48B5-8EC5-AE69024CBFEE},2022/04/14 20:55:08+00,Public
1562,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.11386192,{75CDFA75-0EA0-458A-9125-0BFD0DE1ADD0},2022/04/14 20:55:08+00,Public
1563,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.22156829,{47C5F71E-9601-4C15-A398-384F20D795D5},2022/04/14 20:55:08+00,Public
1564,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.04077028,{90DFF8B5-D2B2-477B-99CA-CBEDBB48F01F},2022/04/14 20:55:08+00,Public
1565,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.21350366,{BA3FE8A2-FDF7-43CF-A601-DB8F24691770},2022/04/14 20:55:08+00,Public
1566,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,3.30960471,{55B55045-F4FA-4554-B3F6-161E6E691274},2022/04/14 20:55:08+00,Public
1567,Simpson Park, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Public Park,USACE - 2007,10.57967221,{7C2951FE-A120-4AB5-BF5F-DB01787AA2DB},2022/04/05 20:15:55+00,Public
1568,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.96647176,{EAD9E0C7-2B1B-48AE-8CE8-70D7BCD30F77},2022/04/14 20:55:08+00,Public
1569,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,10.48393972,{10210184-6CD0-4D98-BFF8-46D7B51DEC0D},2022/04/14 20:55:08+00,Public
1570,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,5.45804116,{B50AB8F8-6A48-4669-BF4D-ABB8506A5BCA},2022/04/14 20:55:08+00,Public
1571,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.66446085,{0C19CCD0-3990-4B0F-9CCA-7DF351474E0E},2022/04/14 20:55:08+00,Public
1572,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.91601648,{E8EC6061-81D0-4FEC-9A4B-43E7E8EF57AF},2022/04/14 20:55:08+00,Public
1573,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,8.77388911,{ECA208EA-E349-40B2-86B6-BACDA65763D8},2022/04/14 20:55:09+00,Public
1574,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.00300483,{E08E289C-AA84-4D12-BE6B-A42C611E7F7D},2022/04/14 20:55:09+00,Public
1575,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.33946371,{EF2FFE6B-969E-4E8A-B041-A91170D4978C},2022/04/14 20:55:09+00,Public
1576,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.49581187,{F63C96AD-B6E5-477F-998E-617955C5DEC5},2022/04/14 20:55:09+00,Public
1577,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.01562875,{8759648C-F1CE-45EA-81BF-FBBF9635BBF3},2022/04/14 20:55:09+00,Public
1578,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.02778777,{2D5288DD-CE9F-484F-A672-AEC9048B57BC},2022/04/14 20:55:09+00,Public
1579,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,9.82364529,{87B45BE9-DB3F-4569-8E66-6E713A0B9352},2022/04/14 20:55:09+00,Public
1580,Aqualand Park and Marina, ,Hall, , ,U.S. Army Corps of Engineers,Recreational Facility,USACE - 2007,136.96905229,{4616B2D3-178F-4A90-8466-9676E130C279},2022/04/05 20:15:55+00,Public
1581,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.67310286,{7383D7DD-6646-4001-9A02-B04C8985E7CE},2022/04/14 20:55:09+00,Public
1582,Little Hall Park, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Public Park,USACE - 2007,46.50529394,{A3F56B20-D0E3-4443-B950-BB78830B07F4},2022/04/05 20:15:55+00,Public
1583,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,16.49036919,{512A478B-AC26-46C8-992E-2D2511BF5245},2022/04/14 20:55:09+00,Public
1584,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,3.00523072,{55C983B1-252C-491D-85AE-A6A38D3C2972},2022/04/14 20:55:09+00,Public
1585,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.76179449,{31E3226A-D59B-4CEE-A171-8DCC6699F934},2022/04/14 20:55:09+00,Public
1586,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.5614084,{7F66BC48-FD59-43DD-A8BA-8F15BFBED190},2022/04/14 20:55:09+00,Public
1587,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,8.20630426,{E5E19B4D-917E-45EA-B9AA-9969B02AFDAB},2022/04/14 20:55:09+00,Public
1588,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.40132974,{7548FA28-5AB1-414A-A9A2-3B6B9A2F986B},2022/04/14 20:55:09+00,Public
1589,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.54539796,{2883AF1D-102E-4C92-BEF5-DAE07DA65B89},2022/04/14 20:55:09+00,Public
1590,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.68654209,{5846A716-42B6-4B43-AC4F-F0361F9C050D},2022/04/14 20:55:09+00,Public
1591,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.56128749,{AA00533A-B888-44F5-B03E-7BF8A1BF8F9D},2022/04/14 20:55:09+00,Public
1592,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.4174307,{C9251FCC-18DA-4D82-B472-F57BD3351858},2022/04/14 20:55:09+00,Public
1593,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.4389737,{E00DFD87-DF07-4F80-A224-9AB49C78B726},2022/04/14 20:55:09+00,Public
1594,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.42275824,{E0DA77A1-F727-4F68-86CA-8A204C86BD4F},2022/04/14 20:55:09+00,Public
1595,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.43881568,{1C3D7F49-2890-48CF-8DEA-B7B2C5F20D61},2022/04/14 20:55:09+00,Public
1596,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.742334,{D7B20062-B326-42ED-AB0C-0DABB27E9DA5},2022/04/14 20:55:09+00,Public
1597,Lake Lanier greenspace, ,Forsyth, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.05913183,{C3F80CA6-2EBD-45B5-841B-EE74B18C796F},2022/04/14 20:55:09+00,Public
1598,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,5.47470396,{2C6F3433-FB7D-49D2-8274-AD73673684C8},2022/04/14 20:55:10+00,Public
1599,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.97454861,{D6FF0EC1-3574-4E2F-BE71-9BCF44F16B54},2022/04/14 20:55:10+00,Public
1600,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.65186167,{6D75E546-3FBE-4446-B247-4DE05C9DE65E},2022/04/14 20:55:10+00,Public
1601,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.55069544,{1010238B-0B6B-480B-8E33-2A13CCB381AD},2022/04/14 20:55:10+00,Public
1602,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.40517591,{98944DB4-C7B8-4F93-B98C-FBC21A796E5D},2022/04/14 20:55:10+00,Public
1603,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.72442544,{F00E6519-3756-4095-ADB2-E1987FBCB10D},2022/04/14 20:55:10+00,Public
1604,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.50541311,{7CEB61C9-E210-4F8C-96B9-F6FE9C47EDDF},2022/04/14 20:55:10+00,Public
1605,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.23998863,{FD9B7B6F-92A9-4546-AF48-2375B519CF77},2022/04/14 20:55:10+00,Public
1606,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.68670726,{5AE0F82E-03D3-4815-BF7C-C1018ED7D16B},2022/04/14 20:55:10+00,Public
1607,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.43222766,{E12E9918-500B-4113-A5FF-39F02C4B31A3},2022/04/14 20:55:10+00,Public
1608,Thompson Bridge Park, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Public Park,USACE - 2007,74.46500654,{CDE3DAC7-52A7-4380-AAA4-885D425C7C1C},2022/04/05 20:15:55+00,Public
1609,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,16.42345339,{D24F6329-DBB1-41A3-97E5-D09271BE3C25},2022/04/14 20:55:10+00,Public
1610,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.65318566,{D3934389-90C3-40C6-ABEE-4E79A692706B},2022/04/14 20:55:10+00,Public
1611,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.8138997,{69CEC7F1-FB53-46F4-93B7-7C59DB78DF88},2022/04/14 20:55:10+00,Public
1612,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.28233795,{EA9DB48D-A6DE-4A46-A77D-FA4BDB454119},2022/04/14 20:55:10+00,Public
1613,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,4.12133444,{B3F12AE2-149E-414D-BB98-4A30312A94DF},2022/04/14 20:55:10+00,Public
1614,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.87984033,{64B4460C-C920-47EE-ABC5-98F28BCB118E},2022/04/14 20:55:10+00,Public
1615,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.50787571,{587DF819-A092-42EC-A051-5465F68D0C7B},2022/04/14 20:55:10+00,Public
1616,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.81491795,{F7FD5438-CC09-4AB0-A72C-62C0DEAB1F55},2022/04/14 20:55:11+00,Public
1617,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.00557805,{0BD777A7-E958-4F57-B114-839BE9849D10},2022/04/14 20:55:11+00,Public
1618,Thompson Creek Park, ,Dawson,Dawsonville, ,U.S. Army Corps of Engineers,Recreational Facility,USACE - 2007,13.79188503,{E0C3F205-A389-41A1-8E7D-238286442DA0},2022/04/05 20:15:55+00,Public
1619,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.42267682,{D0F1C3B9-A451-4CFE-AE84-73C35EE2958B},2022/04/14 20:55:11+00,Public
1620,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.08036695,{AC4D733F-555F-43E3-903E-02660A69DA11},2022/04/14 20:55:11+00,Public
1621,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,8.57166078,{E6D10895-FB65-4F4A-B764-808DA4A4EDF7},2022/04/14 20:55:11+00,Public
1622,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,41.58809069,{92BB8034-578F-4481-8B11-11090F67ED92},2022/04/14 20:55:11+00,Public
1623,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.52888192,{1B57CB8B-250F-41C4-B030-F22413FBB8F6},2022/04/14 20:55:11+00,Public
1624,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,15.38229152,{B367D44B-4392-42B4-B691-9C397A7C24E5},2022/04/14 20:55:11+00,Public
1625,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,10.01175967,{900FC54B-AE65-4A6C-A791-094E22B58206},2022/04/14 20:55:11+00,Public
1626,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,8.56990851,{371235AA-D5CE-4182-8CCF-B97D9A30FC00},2022/04/14 20:55:11+00,Public
1627,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,5.61813139,{861E7A99-91AB-4A82-AF8C-18AB33BB0937},2022/04/14 20:55:11+00,Public
1628,Lake Lanier greenspace, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,67.48820381,{22F0E138-0E1E-4FB4-B936-B8FABF262CAF},2022/04/14 20:55:11+00,Public
1629,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.85169896,{2A2C525A-41A3-4B89-9647-7638DF18F870},2022/04/14 20:55:11+00,Public
1630,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.95724065,{7DF013FD-ED63-47AE-88C9-36D81D17A30D},2022/04/14 20:55:11+00,Public
1631,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,5.22898147,{03F8FD3B-23EA-4F34-AA71-1526C8AC03B5},2022/04/14 20:55:11+00,Public
1632,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.63893583,{F1275BD9-E23B-4140-9B82-A71F23AB29A1},2022/04/14 20:55:11+00,Public
1633,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.72721321,{4BE84BCD-FE54-4E2E-AA34-7930033765A9},2022/04/14 20:55:11+00,Public
1634,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,10.14605783,{0DA0A4BE-231E-45F6-A85C-ED268EEB02F7},2022/04/14 20:55:11+00,Public
1635,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,13.01839531,{6FAC8945-7494-45AA-912D-86563B01BAE8},2022/04/14 20:55:11+00,Public
1636,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,5.6192502,{8C2F8953-D8A5-43FA-AF63-9FF75ACF91B0},2022/04/14 20:55:11+00,Public
1637,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.52171583,{4BC5248D-13E7-47A3-87E0-C8926A129624},2022/04/14 20:55:11+00,Public
1638,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.73166089,{C8AD5D3D-B4E0-4C04-BDD9-A64419A7E8F6},2022/04/14 20:55:11+00,Public
1639,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.37426266,{C1AFBE54-24F6-42BE-9A9B-996C0E70DD13},2022/04/14 20:55:12+00,Public
1640,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,3.20038024,{DD3707AC-C764-4D32-BA0D-869BCAE30BDD},2022/04/14 20:55:12+00,Public
1641,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,7.59576155,{7DF0080E-3267-4306-8ADA-8879D6C0B50A},2022/04/14 20:55:12+00,Public
1642,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.13790043,{D386DA1C-20A3-41F3-A0AF-FB2A00D43135},2022/04/14 20:55:12+00,Public
1643,Wahoo Creek Park, ,Hall,Gainesville, ,U.S. Army Corps of Engineers,Public Park,USACE - 2007,15.38063534,{CB6D1B6B-3A19-44A4-A786-D1AE04EED630},2022/04/05 20:15:55+00,Public
1644,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,61.44250079,{2F414FE7-89F5-4974-9AA7-0AD8BF4BA086},2022/04/14 20:55:12+00,Public
1645,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,3.08311218,{CAC60A31-42B7-42C7-8636-4DBF19BC4211},2022/04/14 20:55:12+00,Public
1646,Toto Creek Campground and Park, ,Dawson,,U.S. Army Corps of Engineers,U.S. Army Corps of Engineers,Recreational Facility,USACE - 2007,63.34993196,{EDCC327B-BF65-4128-91C4-115E91CC1A9F},2022/04/05 20:15:55+00,Public
1647,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.76969946,{998EB112-84A7-4781-A33F-8992CBBD5569},2022/04/14 20:55:12+00,Public
1648,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,11.21132156,{6935DA2C-815F-43B7-9D55-137F24D063C1},2022/04/14 20:55:12+00,Public
1649,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.83667638,{F8957463-723E-409F-A8D6-D329FF6991BA},2022/04/14 20:55:12+00,Public
1650,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,18.94387487,{8883808D-BE5A-4E26-866E-3968E5215FEF},2022/04/14 20:55:12+00,Public
1651,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.52440645,{3C2FEB38-D7EA-4449-BC82-EF705FEE9817},2022/04/14 20:55:12+00,Public
1652,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.31362092,{E9738FA1-A41E-48ED-A0CA-8648B737059B},2022/04/14 20:55:12+00,Public
1653,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,9.79717085,{5EB9AE4C-86CB-4D61-BF64-1820BA91F6BF},2022/04/14 20:55:12+00,Public
1654,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,9.67453525,{F27C7F6C-6AA1-4028-86FB-5F88AE4D112D},2022/04/14 20:55:12+00,Public
1655,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,10.37501797,{8D706F6D-AFDD-4857-9974-A0694F017716},2022/04/14 20:55:12+00,Public
1656,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.68076319,{30E523C8-2B38-4477-AB43-305C46B18D39},2022/04/14 20:55:12+00,Public
1657,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.6458994,{757126AF-62D1-479D-9766-847A345EA32B},2022/04/14 20:55:12+00,Public
1658,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.40060569,{83098350-86A0-433E-B67C-ED044DA7FA1F},2022/04/14 20:55:12+00,Public
1659,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.46439255,{27C37065-5A4D-41F7-BC50-D404273C7E97},2022/04/14 20:55:12+00,Public
1660,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.00501276,{140EA5E1-22F5-4C47-A5EC-527070253B69},2022/04/14 20:55:12+00,Public
1661,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.48463035,{1A2A06C0-2E6F-4066-A935-3C74C5E77437},2022/04/14 20:55:12+00,Public
1662,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.04147594,{E126D893-EF86-4AF4-8AFE-83CD2F0628B5},2022/04/14 20:55:12+00,Public
1663,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.04915254,{5B0D8957-FE5B-4086-B34E-5EB265ECD338},2022/04/14 20:55:12+00,Public
1664,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.23930108,{D35B63D0-43A6-416C-A5B5-4F40638D543F},2022/04/14 20:55:12+00,Public
1665,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.97796652,{B619DE07-3683-4FAB-9C2C-360BCFF348D7},2022/04/14 20:55:12+00,Public
1666,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.17853531,{5513DAA7-1A8F-4BEE-A721-362BDFE32C72},2022/04/14 20:55:13+00,Public
1667,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.16769428,{4BAE796C-ECD1-43F7-AD70-5485B7BC51DD},2022/04/14 20:55:13+00,Public
1668,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.67928054,{1D51E6EB-6DD5-4640-9088-243CB24C0FED},2022/04/14 20:55:13+00,Public
1669,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,13.29444205,{1244E3FF-F379-4F5B-997D-9A4D474FF071},2022/04/14 20:55:13+00,Public
1670,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.79328697,{DCE923EC-59D5-4C68-86D6-CFE77D627ED5},2022/04/14 20:55:13+00,Public
1671,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,37.8409301,{B52F72D2-8A5B-4222-B424-DFD4DB6B0782},2022/04/14 20:55:13+00,Public
1672,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.7575594,{204E51C7-50C7-4177-B57D-544C412CF82C},2022/04/14 20:55:13+00,Public
1673,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,1.46447264,{4C961696-B48A-47DF-B80B-9932B22671B7},2022/04/14 20:55:13+00,Public
1674,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.17734327,{7CED8390-4146-4E21-916A-82CC031AB0D6},2022/04/14 20:55:13+00,Public
1675,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,20.89371841,{CFFA8A71-F689-4D42-945D-8D409005481B},2022/04/14 20:55:13+00,Public
1676,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,3.23782657,{7B8A63CE-D0A0-4611-99F5-C4775F0BC3F2},2022/04/14 20:55:13+00,Public
1677,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,2.41048965,{C6318EEE-E99C-4FFC-BE2B-3B696585ACE7},2022/04/14 20:55:13+00,Public
1678,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,16.46296528,{4B0090AB-440A-4E61-9F59-728A9F530824},2022/04/14 20:55:13+00,Public
1679,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,30.29373322,{60539B8D-9F7F-4F76-9685-3218E1899D9F},2022/04/14 20:55:13+00,Public
1680,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.37497061,{0CE912C1-4FD3-4751-8BEE-5A9FBF93C218},2022/04/14 20:55:13+00,Public
1681,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,39.56551705,{E0DF964D-7E03-45C4-A189-CDBB842587DD},2022/04/14 20:55:13+00,Public
1682,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,5.28435616,{FA1CC2A4-CE1B-4C03-A1FF-EC8797A8DF1B},2022/04/14 20:55:13+00,Public
1683,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.72814716,{F9A34B31-64F9-48E6-90A6-0784E191AE8E},2022/04/14 20:55:13+00,Public
1684,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,7.66676976,{EA2F1EBB-3051-43E6-B307-EAB039357C52},2022/04/14 20:55:14+00,Public
1685,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,18.46329849,{22DF0E87-39E9-47F9-B9E9-E8E894F6FF67},2022/04/14 20:55:14+00,Public
1686,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,25.23884172,{F9098424-1D48-4982-A999-AC87D711E423},2022/04/14 20:55:14+00,Public
1687,Lake Lanier greenspace, ,Dawson, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,3.55323251,{7C65FDD8-5875-42D1-927D-A1D5817D66DD},2022/04/14 20:55:14+00,Public
1688,Lake Lanier greenspace, ,Hall, , ,U.S. Army Corps of Engineers,Conservation,USACE - 2007,0.17772715,{074BC071-75F9-4CDD-8503-BBED25D7494D},2022/04/14 20:55:14+00,Public
1689,Lumpkin County Park, ,Lumpkin, , ,U.S. Army Corps of Engineers,Public Park,USACE - 2007,38.62323159,{1F84CC5F-4897-46E9-BE51-9E20103C4DDF},2022/04/05 20:15:55+00,Public
